path:hsa01100	Metabolic_pathways
pathway_2644606	Constitutive_Signaling_by_NOTCH1_PEST_Domain_Mutants
pathway_2660825	Signaling_by_NOTCH1_t(7;9)(NOTCH1:M1580_K2555)_Translocation_Mutant
pathway_2660826	Constitutive_Signaling_by_NOTCH1_t(7;9)(NOTCH1:M1580_K2555)_Translocation_Mutant
pathway_2691230	Signaling_by_NOTCH1_HD_Domain_Mutants_in_Cancer
pathway_2691232	Constitutive_Signaling_by_NOTCH1_HD_Domain_Mutants
pathway_5668914	Diseases_of_metabolism
pathway_2978092	Abnormal_conversion_of_2-oxoglutarate_to_2-hydroxyglutarate
pathway_5663084	Diseases_of_carbohydrate_metabolism
pathway_5659898	Intestinal_saccharidase_deficiencies
pathway_2206281	Mucopolysaccharidoses
pathway_2206291	MPS_IIIC_-_Sanfilippo_syndrome_C
pathway_2206296	MPS_II_-_Hunter_syndrome
pathway_2206308	MPS_IV_-_Morquio_syndrome_B
pathway_2206302	MPS_I_-_Hurler_syndrome
pathway_2206290	MPS_IV_-_Morquio_syndrome_A
pathway_2206292	MPS_VII_-_Sly_syndrome
pathway_2206307	MPS_IIIA_-_Sanfilippo_syndrome_A
pathway_2206282	MPS_IIIB_-_Sanfilippo_syndrome_B
pathway_2206305	MPS_IIID_-_Sanfilippo_syndrome_D
pathway_2206280	MPS_IX_-_Natowicz_syndrome
pathway_2206285	MPS_VI_-_Maroteaux-Lamy_syndrome
pathway_5662853	Essential_pentosuria
pathway_5657560	Hereditary_fructose_intolerance
pathway_3229121	Glycogen_storage_diseases
pathway_3828062	Glycogen_storage_disease_type_0_(muscle_GYS1)
pathway_3814836	Glycogen_storage_disease_type_XV_(GYG1)
pathway_3785653	Myoclonic_epilepsy_of_Lafora
pathway_5357609	Glycogen_storage_disease_type_II_(GAA)
pathway_3282872	Severe_congenital_neutropenia_type_4_(G6PC3)
pathway_3878781	Glycogen_storage_disease_type_IV_(GBE1)
pathway_3229133	Glycogen_storage_disease_type_Ib_(SLC37A4)
pathway_3274531	Glycogen_storage_disease_type_Ia_(G6PC)
pathway_3858516	Glycogen_storage_disease_type_0_(liver_GYS2)
pathway_6791465	Pentose_phosphate_pathway_disease
pathway_6791055	TALDO1_deficiency:_failed_conversion_of_SH7P,_GA3P_to_Fru(6)P,_E4P
pathway_6791462	TALDO1_deficiency:_failed_conversion_of	Fru(6)P,_E4P_to_SH7P,_GA3P
pathway_5659996	RPIA_deficiency:_failed_conversion_of_R5P_to_RU5P
pathway_6791461	RPIA_deficiency:_failed_conversion_of_RU5P_to_R5P
pathway_5657562	Essential_fructosuria
pathway_5687613	Diseases_associated_with_surfactant_metabolism
pathway_5688399	Defective_ABCA3_causes_pulmonary_surfactant_metabolism_dysfunction_3_(SMDP3)
pathway_5688849	Defective_CSF2RB_causes_pulmonary_surfactant_metabolism_dysfunction_5_(SMDP5)
pathway_5687868	Defective_SFTPA2_causes_idiopathic_pulmonary_fibrosis_(IPF)
pathway_5687583	Defective_SLC34A2_causes_pulmonary_alveolar_microlithiasis_(PALM)
pathway_5688890	Defective_CSF2RA_causes_pulmonary_surfactant_metabolism_dysfunction_4_(SMDP4)
pathway_5688031	Defective_pro-SFTPB_causes_pulmonary_surfactant_metabolism_dysfunction_1_(SMDP1)_and_respiratory_distress_syndrome_(RDS)
pathway_5688354	Defective_pro-SFTPC_causes_pulmonary_surfactant_metabolism_dysfunction_2_(SMDP2)_and_respiratory_distress_syndrome_(RDS)
pathway_2160456	Phenylketonuria
pathway_3296482	Defects_in_vitamin_and_cofactor_metabolism
pathway_3323169	Defects_in_biotin_(Btn)_metabolism
pathway_3371599	Defective_HLCS_causes_multiple_carboxylase_deficiency
pathway_3371598	Defective_BTD_causes_biotidinase_deficiency
pathway_3296469	Defects_in_cobalamin_(B12)_metabolism
pathway_3359457	Defective_GIF_causes_intrinsic_factor_deficiency
pathway_3359473	Defective_MMADHC_causes_methylmalonic_aciduria_and_homocystinuria_type_cblD
pathway_3359478	Defective_MUT_causes_methylmalonic_aciduria_mut_type
pathway_3359458	Defective_LMBRD1_causes_methylmalonic_aciduria_and_homocystinuria_type_cblF
pathway_3359474	Defective_MMACHC_causes_methylmalonic_aciduria_and_homocystinuria_type_cblC
pathway_3359485	Defective_CD320_causes_methylmalonic_aciduria
pathway_3359471	Defective_MMAB_causes_methylmalonic_aciduria_type_cblB
pathway_3359467	Defective_MTRR_causes_methylmalonic_aciduria_and_homocystinuria_type_cblE
pathway_3359475	Defective_MMAA_causes_methylmalonic_aciduria_type_cblA
pathway_3359454	Defective_TCN2_causes_hereditary_megaloblastic_anemia
pathway_3359463	Defective_CUBN_causes_hereditary_megaloblastic_anemia_1
pathway_3359469	Defective_MTR_causes_methylmalonic_aciduria_and_homocystinuria_type_cblG
pathway_3359462	Defective_AMN_causes_hereditary_megaloblastic_anemia_1
pathway_5579029	Metabolic_disorders_of_biological_oxidation_enzymes
pathway_5579014	Defective_CYP27B1_causes_Rickets_vitamin_D-dependent_1A_(VDDR1A)
pathway_5578999	Defective_GCLC_causes_Hemolytic_anemia_due_to_gamma-glutamylcysteine_synthetase_deficiency_(HAGGSD)
pathway_5579002	Defective_UGT1A1_causes_hyperbilirubinemia
pathway_5579000	Defective_CYP1B1_causes_Glaucoma
pathway_5579015	Defective_CYP26B1_causes_Radiohumeral_fusions_with_other_skeletal_and_craniofacial_anomalies_(RHFCA)
pathway_5579024	Defective_MAT1A_causes_Methionine_adenosyltransferase_deficiency_(MATD)
pathway_5579013	Defective_CYP7B1_causes_Spastic_paraplegia_5A,_autosomal_recessive_(SPG5A)_and_Congenital_bile_acid_synthesis_defect_3_(CBAS3)
pathway_5579020	Defective_SLC35D1_causes_Schneckenbecken_dysplasia_(SCHBCKD)
pathway_5579026	Defective_CYP11A1_causes_Adrenal_insufficiency,_congenital,_with_46,XY_sex_reversal_(AICSR)
pathway_5579027	Defective_CYP2R1_causes_Rickets_vitamin_D-dependent_1B_(VDDR1B)
pathway_5578996	Defective_CYP27A1_causes_Cerebrotendinous_xanthomatosis_(CTX)
pathway_5579022	Defective_GGT1_causes_Glutathionuria_(GLUTH)
pathway_5578997	Defective_AHCY_causes_Hypermethioninemia_with_S-adenosylhomocysteine_hydrolase_deficiency_(HMAHCHD)
pathway_5579017	Defective_CYP11B1_causes_Adrenal_hyperplasia_4_(AH4)
pathway_5579006	Defective_GSS_causes_Glutathione_synthetase_deficiency_(GSS_deficiency)
pathway_5579007	Defective_ACY1_causes_encephalopathy
pathway_5579031	Defective_ACTH_causes_Obesity_and_Pro-opiomelanocortinin_deficiency_(POMCD)
pathway_5579019	Defective_FMO3_causes_Trimethylaminuria_(TMAU)
pathway_5579004	Defective_CYP26C1_causes_Focal_facial_dermal_dysplasia_4_(FFDD4)
pathway_5578998	Defective_OPLAH_causes_5-oxoprolinase_deficiency_(OPLAHD)
pathway_5579005	Defective_CYP4F22_causes_Ichthyosis,_congenital,_autosomal_recessive_5_(ARCI5)
pathway_5579009	Defective_CYP11B2_causes_Corticosterone_methyloxidase_1_deficiency_(CMO-1_deficiency)
pathway_5578995	Defective_TPMT_causes_Thiopurine_S-methyltransferase_deficiency_(TPMT_deficiency)
pathway_5579016	Defective_UGT1A4_causes_hyperbilirubinemia
pathway_5579012	Defective_MAOA_causes_Brunner_syndrome_(BRUNS)
pathway_5579011	Defective_CYP2U1_causes_Spastic_paraplegia_56,_autosomal_recessive_(SPG56)
pathway_5579021	Defective_CYP21A2_causes_Adrenal_hyperplasia_3_(AH3)
pathway_5579028	Defective_CYP17A1_causes_Adrenal_hyperplasia_5_(AH5)
pathway_5579032	Defective_TBXAS1_causes_Ghosal_hematodiaphyseal_dysplasia_(GHDD)
pathway_5579010	Defective_CYP24A1_causes_Hypercalcemia,_infantile_(HCAI)
pathway_5579030	Defective_CYP19A1_causes_Aromatase_excess_syndrome_(AEXS)
pathway_5619115	Disorders_of_transmembrane_transporters
pathway_5619084	ABC_transporter_disorders
pathway_5678895	Defective_CFTR_causes_cystic_fibrosis
pathway_5678420	Defective_ABCC9_causes_dilated_cardiomyopathy_10,_familial_atrial_fibrillation_12_and_hypertrichotic_osteochondrodysplasia
pathway_5678520	Defective_ABCB11_causes_progressive_familial_intrahepatic_cholestasis_2_and_benign_recurrent_intrahepatic_cholestasis_2
pathway_5683371	Defective_ABCB6_causes_isolated_colobomatous_microphthalmia_7_(MCOPCB7)
pathway_5678771	Defective_ABCB4_causes_progressive_familial_intrahepatic_cholestasis_3,_intrahepatic_cholestasis_of_pregnancy_3_and_gallbladder_disease_1
pathway_5619102	SLC_transporter_disorders
pathway_5619039	Defective_SLC12A6_causes_agenesis_of_the_corpus_callosum,_with_peripheral_neuropathy_(ACCPN)
pathway_5619083	Defective_SLC35A3_causes_arthrogryposis,_mental_retardation,_and_seizures_(AMRS)
pathway_5619094	Variant_SLC6A14_may_confer_susceptibility_towards_obesity
pathway_5619068	Defective_SLC2A10_causes_arterial_tortuosity_syndrome_(ATS)
pathway_5619047	Defective_SLC2A9_causes_hypouricemia_renal_2_(RHUC2)
pathway_5619049	Defective_SLC40A1_causes_hemochromatosis_4_(HFE4)_(macrophages)
pathway_5619097	Defective_SLC34A3_causes_Hereditary_hypophosphatemic_rickets_with_hypercalciuria_(HHRH)
pathway_3560792	Defective_SLC26A2_causes_chondrodysplasias
pathway_5619046	Defective_SLC26A4_causes_Pendred_syndrome_(PDS)
pathway_5619056	Defective_HK1_causes_hexokinase_deficiency_(HK_deficiency)
pathway_5619087	Defective_SLC12A3_causes_Gitelman_syndrome_(GS)
pathway_5619044	Defective_SLC6A19_causes_Hartnup_disorder_(HND)
pathway_5663020	Defective_SLC35A1_causes_congenital_disorder_of_glycosylation_2F_(CDG2F)
pathway_5619037	Defective_SLC35A1_causes_congenital_disorder_of_glycosylation_2F_(CDG2F)
pathway_5619113	Defective_SLC3A1_causes_cystinuria_(CSNU)
pathway_5619071	Defective_SLC22A12_causes_renal_hypouricemia_1_(RHUC1)
pathway_5619107	Defective_TRP_may_confer_susceptibility_towards_thyroid_papillary_carcinoma_(TPC)
pathway_5619067	Defective_SLC1A1_is_implicated_in_schizophrenia_18_(SCZD18)_and_dicarboxylic_aminoaciduria_(DCBXA)
pathway_5619110	Defective_SLCO1B1_causes_hyperbilirubinemia,_Rotor_type_(HBLRR)
pathway_5619066	Defective_SLC22A18_causes_lung_cancer_(LNCR)_and_embryonal_rhabdomyosarcoma_1_(RMSE1)
pathway_5660724	Defective_SLC6A3_causes_Parkinsonism-dystonia_infantile_(PKDYS)
pathway_5619114	Defective_SLC5A7_causes_distal_hereditary_motor_neuronopathy_7A_(HMN7A)
pathway_5619041	Defective_SLC36A2_causes_iminoglycinuria_(IG)_and_hyperglycinuria_(HG)
pathway_5619088	Defective_SLC39A4_causes_acrodermatitis_enteropathica,_zinc-deficiency_type_(AEZ)
pathway_5619076	Defective_SLC17A8_causes_autosomal_dominant_deafness_25_(DFNA25)
pathway_5619081	Defective_SLC6A3_causes_Parkinsonism-dystonia_infantile_(PKDYS)
pathway_5619061	Defective_SLC33A1_causes_spastic_paraplegia_42_(SPG42)
pathway_5619104	Defective_SLC12A1_causes_Bartter_syndrome_1_(BS1)
pathway_5619052	Defective_SLC9A9_causes_autism_16_(AUTS16)
pathway_5619062	Defective_SLC1A3_causes_episodic_ataxia_6_(EA6)
pathway_5660862	Defective_SLC7A7_causes_lysinuric_protein_intolerance_(LPI)
pathway_5619095	Defective_SLCO2A1_causes_primary,_autosomal_recessive_hypertrophic_osteoarthropathy_2_(PHOAR2)
pathway_5619070	Defective_SLC16A1_causes_symptomatic_deficiency_in_lactate_transport_(SDLT)
pathway_5659729	Defective_SLC6A18_may_confer_susceptibility_to_iminoglycinuria_and/or_hyperglycinuria
pathway_5619108	Defective_SLC27A4_causes_ichthyosis_prematurity_syndrome_(IPS)
pathway_5661182	Defective_SLCO1B1_causes_hyperbilirubinemia,_Rotor_type_(HBLRR)
pathway_5619043	Defective_SLC2A1_causes_GLUT1_deficiency_syndrome_1_(GLUT1DS1)
pathway_5619035	Defective_SLC17A5_causes_Salla_disease_(SD)_and_ISSD
pathway_5659735	Defective_SLC6A19_causes_Hartnup_disorder_(HND)
pathway_5619036	Defective_SLC24A5_causes_oculocutaneous_albinism_6_(OCA6)
pathway_5619055	Defective_SLC24A4_causes_hypomineralized_amelogenesis_imperfecta_(AI)
pathway_5619040	Defective_SLC34A1_causes_hypophosphatemic_nephrolithiasis/osteoporosis_1_(NPHLOP1)
pathway_5619048	Defective_SLC11A2_causes_hypochromic_microcytic_anemia,_with_iron_overload_1_(AHMIO1)
pathway_5619089	Defective_SLC6A5_causes_hyperekplexia_3_(HKPX3)
pathway_5619072	Defective_SLC35A2_causes_congenital_disorder_of_glycosylation_2M_(CDG2M)
pathway_5619060	Defective_CP_causes_aceruloplasminemia_(ACERULOP)
pathway_5660883	Defective_SLC7A9_causes_cystinuria_(CSNU)
pathway_5658471	Defective_SLC5A7_causes_distal_hereditary_motor_neuronopathy_7A_(HMN7A)
pathway_5619045	Defective_SLC34A2_causes_pulmonary_alveolar_microlithiasis_(PALM)
pathway_5619054	Defective_SLC4A4_causes_renal_tubular_acidosis,_proximal,_with_ocular_abnormalities_and_mental_retardation_(pRTA-OA)
pathway_5658208	Defective_SLC5A2_causes_renal_glucosuria_(GLYS1)
pathway_5619109	Defective_SLC6A2_causes_orthostatic_intolerance_(OI)
pathway_5619099	Defective_AVP_causes_neurohypophyseal_diabetes_insipidus_(NDI)
pathway_5619042	Defective_RHAG_causes_regulator_type_Rh-null_hemolytic_anemia_(RHN)
pathway_5619077	Defective_SLC24A1_causes_congenital_stationary_night_blindness_1D_(CSNB1D)
pathway_5619050	Defective_SLC4A1_causes_hereditary_spherocytosis_type_4_(HSP4),	distal_renal_tubular_acidosis_(dRTA)_and_dRTA_with_hemolytic_anemia_(dRTA-HA)
pathway_5619058	Defective_SLCO1B3_causes_hyperbilirubinemia,_Rotor_type_(HBLRR)
pathway_5619098	Defective_SLC2A2_causes_Fanconi-Bickel_syndrome_(FBS)
pathway_5619096	Defective_SLC5A5_causes_thyroid_dyshormonogenesis_1_(TDH1)
pathway_5619111	Defective_SLC20A2_causes_idiopathic_basal_ganglia_calcification_1_(IBGC1)
pathway_5655799	Defective_SLC40A1_causes_hemochromatosis_4_(HFE4)_(duodenum)
pathway_5619085	Defective_SLC26A3_causes_congenital_secretory_chloride_diarrhea_1_(DIAR1)
pathway_5619073	Defective_GCK_causes_maturity-onset_diabetes_of_the_young_2_(MODY2)
pathway_5619053	Defective_SLC22A5_causes_systemic_primary_carnitine_deficiency_(CDSP)
pathway_5619101	Variant_SLC6A20_contributes_towards_hyperglycinuria_(HG)_and_iminoglycinuria_(IG)
pathway_5619063	Defective_SLC29A3_causes_histiocytosis-lymphadenopathy_plus_syndrome_(HLAS)
pathway_5619078	Defective_SLC35C1_causes_congenital_disorder_of_glycosylation_2C_(CDG2C)
pathway_5619092	Defective_SLC9A6_causes	X-linked,_syndromic_mental_retardation,,_Christianson_type_(MRXSCH)
pathway_5660686	Variant_SLC6A20_contributes_towards_hyperglycinuria_(HG)_and_iminoglycinuria_(IG)
pathway_5619079	Defective_SLC6A18_may_confer_susceptibility_to_iminoglycinuria_and/or_hyperglycinuria
pathway_5656364	Defective_SLC5A1_causes_congenital_glucose/galactose_malabsorption_(GGM)
pathway_5663205	Infectious_disease
pathway_1222352	Latent_infection_of_Homo_sapiens_with_Mycobacterium_tuberculosis
pathway_1222499	Response_of_Mtb_to_phagocytosis
pathway_1222449	Mtb_iron_assimilation_by_chelation
pathway_1222541	Cell_redox_homeostasis
pathway_1222538	Tolerance_by_Mtb_to_nitric_oxide_produced_by_macrophages
pathway_1222387	Tolerance_of_reactive_oxygen_produced_by_macrophages
pathway_162906	HIV_Infection
pathway_162587	HIV_Life_Cycle
pathway_162599	Late_Phase_of_HIV_Life_Cycle
pathway_165054	Rev-mediated_nuclear_export_of_HIV_RNA
pathway_175474	Assembly_Of_The_HIV_Virion
pathway_171286	Synthesis_and_processing_of_ENV_and_VPU
pathway_174495	Synthesis_And_Processing_Of_GAG,_GAGPOL_Polyproteins
pathway_174490	Membrane_binding_and_targetting_of_GAG_proteins
pathway_167172	Transcription_of_the_HIV_genome
pathway_167287	HIV_elongation_arrest_and_recovery
pathway_167290	Pausing_and_recovery_of_HIV_elongation
pathway_167238	Pausing_and_recovery_of_Tat-mediated_HIV_elongation
pathway_167162	RNA_Polymerase_II_HIV_Promoter_Escape
pathway_167169	HIV_Transcription_Elongation
pathway_167158	Formation_of_the_HIV-1_Early_Elongation_Complex
pathway_167242	Abortive_elongation_of_HIV-1_transcript_in_the_absence_of_Tat
pathway_167246	Tat-mediated_elongation_of_the_HIV-1_transcript
pathway_167200	Formation_of_HIV-1_elongation_complex_containing_HIV-1_Tat
pathway_167160	RNA_Pol_II_CTD_phosphorylation_and_interaction_with_CE
pathway_167243	Tat-mediated_HIV_elongation_arrest_and_recovery
pathway_167152	Formation_of_HIV_elongation_complex_in_the_absence_of_HIV_Tat
pathway_167161	HIV_Transcription_Initiation
pathway_167168	HIV_Transcription_Termination
pathway_162588	Budding_and_maturation_of_HIV_virion
pathway_162594	Early_Phase_of_HIV_Life_Cycle
pathway_162589	Reverse_Transcription_of_HIV_RNA
pathway_164516	Minus-strand_DNA_synthesis
pathway_164525	Plus-strand_DNA_synthesis
pathway_162592	Integration_of_provirus
pathway_177539	Autointegration_results_in_viral_DNA_circles
pathway_175567	Integration_of_viral_DNA_into_host_genomic_DNA
pathway_164843	2-LTR_circle_formation
pathway_173107	Binding_and_entry_of_HIV_virion
pathway_162585	Uncoating_of_the_HIV_Virion
pathway_162909	Host_Interactions_of_HIV_factors
pathway_180534	Vpu_mediated_degradation_of_CD4
pathway_180689	APOBEC3G_mediated_resistance_to_HIV-1_infection
pathway_176034	Interactions_of_Tat_with_host_cellular_proteins
pathway_176033	Interactions_of_Vpr_with_host_cellular_proteins
pathway_180910	Vpr-mediated_nuclear_import_of_PICs
pathway_180897	Vpr-mediated_induction_of_apoptosis_by_mitochondrial_outer_membrane_permeabilization
pathway_164952	The_role_of_Nef_in_HIV-1_replication_and_disease_pathogenesis
pathway_164938	Nef-mediates_down_modulation_of_cell_surface_receptors_by_recruiting_them_to_clathrin_adapters
pathway_164939	Nef_mediated_downregulation_of_CD28_cell_surface_expression
pathway_167590	Nef_Mediated_CD4_Down-regulation
pathway_182218	Nef_Mediated_CD8_Down-regulation
pathway_164940	Nef_mediated_downregulation_of_MHC_class_I_complex_cell_surface_expression
pathway_164944	Nef_and_signal_transduction
pathway_177243	Interactions_of_Rev_with_host_cellular_proteins
pathway_180746	Nuclear_import_of_Rev_protein
pathway_165054	Rev-mediated_nuclear_export_of_HIV_RNA
pathway_180585	Vif-mediated_degradation_of_APOBEC3G
pathway_5339562	Uptake_and_actions_of_bacterial_toxins
pathway_5336415	Uptake_and_function_of_diphtheria_toxin
pathway_168799	Neurotoxicity_of_clostridium_toxins
pathway_5250981	Toxicity_of_botulinum_toxin_type_F_(BoNT/F)
pathway_5250982	Toxicity_of_tetanus_toxin_(TeNT)
pathway_5250989	Toxicity_of_botulinum_toxin_type_G_(BoNT/G)
pathway_5250955	Toxicity_of_botulinum_toxin_type_D_(BoNT/D)
pathway_5250968	Toxicity_of_botulinum_toxin_type_A_(BoNT/A)
pathway_5250971	Toxicity_of_botulinum_toxin_type_C_(BoNT/C)
pathway_5250992	Toxicity_of_botulinum_toxin_type_E_(BoNT/E)
pathway_5250958	Toxicity_of_botulinum_toxin_type_B_(BoNT/B)
pathway_5210891	Uptake_and_function_of_anthrax_toxins
pathway_168254	Influenza_Infection
pathway_168255	Influenza_Life_Cycle
pathway_168275	Entry_of_Influenza_Virion_into_Host_Cell_via_Endocytosis
pathway_168274	Export_of_Viral_Ribonucleoproteins_from_Nucleus
pathway_168330	Viral_RNP_Complexes_in_the_Host_Cell_Nucleus
pathway_168333	NEP/NS2_Interacts_with_the_Cellular_Export_Machinery
pathway_168273	Influenza_Viral_RNA_Transcription_and_Replication
pathway_168325	Viral_Messenger_RNA_Synthesis
pathway_192814	vRNA_Synthesis
pathway_192905	vRNP_Assembly
pathway_192823	Viral_mRNA_Translation
pathway_192869	cRNA_Synthesis
pathway_168271	Transport_of_Ribonucleoproteins_into_the_Host_Nucleus
pathway_168268	Virus_Assembly_and_Release
pathway_168316	Assembly_of_Viral_Components_at_the_Budding_Site
pathway_168874	Transport_of_HA_trimer,_NA_tetramer_and_M2_tetramer_from_the_endoplasmic_reticulum_to_the_Golgi_Apparatus
pathway_168298	Release
pathway_168302	Budding
pathway_168303	Packaging_of_Eight_RNA_Segments
pathway_168270	Fusion_and_Uncoating_of_the_Influenza_Virion
pathway_168288	Fusion_of_the_Influenza_Virion_to_the_Host_Cell_Endosome
pathway_168336	Uncoating_of_the_Influenza_Virion
pathway_168253	Host_Interactions_with_Influenza_Factors
pathway_168277	Influenza_Virus_Induced_Apoptosis
pathway_168276	_NS1_Mediated_Effects_on_Host_Pathways
pathway_169131	Inhibition_of_PKR
pathway_168315	Inhibition_of_Host_mRNA_Processing_and_RNA_Silencing
pathway_168305	Inhibition_of_Interferon_Synthesis
pathway_168888	Inhibition_of_IFN-beta
pathway_5260271	Diseases_of_Immune_System
pathway_5602358	Diseases_associated_with_the_TLR_signaling_cascade
pathway_5603037	IRAK4_deficiency_(TLR5)
pathway_5602680	MyD88_deficiency_(TLR5)
pathway_5603027	IKBKG_deficiency_causes_anhidrotic_ectodermal_dysplasia_with_immunodeficiency_(EDA-ID)_(via_TLR)
pathway_5602410	TLR3_deficiency_-_HSE
pathway_5603029	IkBA_variant_leads_to_EDA-ID
pathway_5602415	UNC93B1_deficiency_-_HSE
pathway_5602571	TRAF3_deficiency_-_HSE
pathway_5602566	TICAM1_deficiency_-_HSE
pathway_5602498	MyD88_deficiency_(TLR2/4)
pathway_5603041	IRAK4_deficiency_(TLR2/4)
pathway_5602636	IKBKB_deficiency_causes_SCID
pathway_3781865	Diseases_of_glycosylation
pathway_5609975	Diseases_associated_with_glycosylation_precursor_biosynthesis
pathway_4755609	Defective_DHDDS_causes_retinitis_pigmentosa_59
pathway_4043916	Defective_MPI_causes_MPI-CDG_(CDG-1b)
pathway_5609978	Defective_GALT_can_cause_Galactosemia
pathway_4085023	Defective_GFPT1_causes_CMSTA1
pathway_4719377	Defective_DPM2_causes_DPM2-CDG_(CDG-1u)
pathway_4755579	Defective_SRD5A3_causes_SRD5A3-CDG_(CDG-1q)_and_KHRZ
pathway_4043911	Defective_PMM2_causes_PMM2-CDG_(CDG-1a)
pathway_5609974	Defective_PGM1_causes_PGM1-CDG_(CDG1t)
pathway_4341670	Defective_NEU1_causes_sialidosis
pathway_4719360	Defective_DPM3_causes_DPM3-CDG_(CDG-1o)
pathway_4717374	Defective_DPM1_causes_DPM1-CDG_(CDG-1e)
pathway_4755583	Defective_DOLK_causes_DOLK-CDG_(CDG-1m)
pathway_5609976	Defective_GALK1_can_cause_Galactosemia_II_(GALCT2)
pathway_5609977	Defective_GALE_can_cause_Epimerase-deficiency_galactosemia_(EDG)
pathway_4085011	Defective_GNE_causes_sialuria,_Nonaka_myopathy_and_inclusion_body_myopathy_2
pathway_3781860	Diseases_associated_with_N-glycosylation_of_proteins
pathway_4570571	Defective_RFT1_causes_RFT1-CDG_(CDG-1n)
pathway_4549349	Defective_ALG2_causes_ALG2-CDG_(CDG-1i)
pathway_4793953	Defective_B4GALT1_causes_B4GALT1-CDG_(CDG-2d)
pathway_5633231	Defective_ALG14_causes_congenital_myasthenic_syndrome_(ALG14-CMS)
pathway_4724289	Defective_ALG6_causes_ALG6-CDG_(CDG-1c)
pathway_4720454	Defective_ALG9_causes_ALG9-CDG_(CDG-1l)
pathway_4793950	Defective_MAN1B1_causes_MRT15
pathway_4549380	Defective_ALG1_causes_ALG1-CDG_(CDG-1k)
pathway_4687000	Defective_MPDU1_causes_MPDU1-CDG_(CDG-1f)
pathway_4549356	Defective_DPAGT1_causes_DPAGT1-CDG_(CDG-1j)_and_CMSTA2
pathway_4793954	Defective_MOGS_causes_MOGS-CDG_(CDG-2b)
pathway_4551295	Defective_ALG11_causes_ALG11-CDG_(CDG-1p)
pathway_4720489	Defective_ALG12_causes_ALG12-CDG_(CDG-1g)
pathway_4724325	Defective_ALG8_causes_ALG8-CDG_(CDG-1h)
pathway_4793952	Defective_MGAT2_causes_MGAT2-CDG_(CDG-2a)
pathway_4720475	Defective_ALG3_causes_ALG3-CDG_(CDG-1d)
pathway_3560782	Diseases_associated_with_glycosaminoglycan_metabolism
pathway_3560792	Defective_SLC26A2_causes_chondrodysplasias
pathway_3560796	Defective_PAPSS2_causes_SEMD-PA
pathway_3656244	Defective_B4GALT1_causes_B4GALT1-CDG_(CDG-2d)
pathway_4420332	Defective_B3GALT6_causes_EDSP2_and_SEMDJL1
pathway_3595172	Defective_CHST3_causes_SEDCJD
pathway_3656243	Defective_ST3GAL3_causes_MCT12_and_EIEE15
pathway_3656225	Defective_CHST6_causes_MCDC1
pathway_3656253	Defective_EXT1_causes_exostoses_1,_TRPS2_and_CHDS
pathway_3656237	Defective_EXT2_causes_exostoses_2
pathway_3560783	Defective_B4GALT7_causes_EDS,_progeroid_type
pathway_3595174	Defective_CHST14_causes_EDS,_musculocontractural_type
pathway_3595177	Defective_CHSY1_causes_TPBS
pathway_3560801	Defective_B3GAT3_causes_JDSSDHD
pathway_109582	Hemostasis
pathway_76002	Platelet_activation,_signaling_and_aggregation
pathway_392518	Signal_amplification
pathway_428930	Thromboxane_signalling_through_TP_receptor
pathway_418592	ADP_signalling_through_P2Y_purinoceptor_1
pathway_392170	ADP_signalling_through_P2Y_purinoceptor_12
pathway_76005	Response_to_elevated_platelet_cytosolic_Ca2+
pathway_114608	Platelet_degranulation_
pathway_114516	Disinhibition_of_SNARE_formation
pathway_114604	GPVI-mediated_activation_cascade
pathway_430116	GP1b-IX-V_activation_signalling
pathway_76009	Platelet_Aggregation_(Plug_Formation)
pathway_354192	Integrin_alphaIIb_beta3_signaling
pathway_372708	p130Cas_linkage_to_MAPK_signaling_for_integrins
pathway_354194	GRB2:SOS_provides_linkage_to_MAPK_signaling_for_Integrins_
pathway_392023	Adrenaline_signalling_through_Alpha-2_adrenergic_receptor
pathway_456926	Thrombin_signalling_through_proteinase_activated_receptors_(PARs)
pathway_114508	Effects_of_PIP2_hydrolysis
pathway_426048	Arachidonate_production_from_DAG
pathway_140877	Formation_of_Fibrin_Clot_(Clotting_Cascade)
pathway_140834	Extrinsic_Pathway_of_Fibrin_Clot_Formation
pathway_140875	Common_Pathway_of_Fibrin_Clot_Formation
pathway_140837	Intrinsic_Pathway_of_Fibrin_Clot_Formation
pathway_202733	Cell_surface_interactions_at_the_vascular_wall
pathway_210993	Tie2_Signaling
pathway_210990	PECAM1_interactions
pathway_210991	Basigin_interactions
pathway_983231	Factors_involved_in_megakaryocyte_development_and_platelet_production
pathway_983189	Kinesins
pathway_418346	Platelet_homeostasis
pathway_418360	Platelet_calcium_homeostasis
pathway_418359	Reduction_of_cytosolic_Ca++_levels
pathway_139853	Elevation_of_cytosolic_Ca2+_levels
pathway_392851	Prostacyclin_signalling_through_prostacyclin_receptor
pathway_392154	Nitric_oxide_stimulates_guanylate_cyclase
pathway_418457	cGMP_effects
pathway_432142	Platelet_sensitization_by_LDL
pathway_75892	Platelet_Adhesion_to_exposed_collagen
pathway_75205	Dissolution_of_Fibrin_Clot
pathway_2262752	Cellular_responses_to_stress
pathway_1632852	Macroautophagy
pathway_3371556	Cellular_response_to_heat_stress
pathway_3371453	Regulation_of_HSF1-mediated_heat_shock_response
pathway_3371571	HSF1-dependent_transactivation
pathway_3371568	Attenuation_phase
